accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1770530,Lepidoptera,Noctuidae,Euchalcia,Euchalcia variabilis,Euchalcia variabilis,98,ACCEPTED,EXACT,SPECIES,london31May2023
11145613,Lepidoptera,Noctuidae,Eudryas,Eudryas staejohannis,Eudryas staejohannis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533661,Lepidoptera,Noctuidae,Eugnorisma,Eugnorisma depuncta,Eugnorisma depuncta,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533671,Lepidoptera,Noctuidae,Eugnorisma,Eugnorisma glareosa,Eugnorisma glareosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1776619,Lepidoptera,Noctuidae,Euplexia,Euplexia lucipara,Euplexia lucipara,99,ACCEPTED,EXACT,SPECIES,london31May2023
1758878,Lepidoptera,Noctuidae,Eupsilia,Eupsilia transversa,Eupsilia transversa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1769958,Lepidoptera,Noctuidae,Eurois,Eurois occulta,Eurois occulta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1773309,Lepidoptera,Noctuidae,Euxoa,Euxoa cursoria,Euxoa cursoria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1773163,Lepidoptera,Noctuidae,Euxoa,Euxoa nigricans,Euxoa nigricans,98,ACCEPTED,EXACT,SPECIES,london31May2023
1772956,Lepidoptera,Noctuidae,Euxoa,Euxoa obelisca,Euxoa obelisca,98,ACCEPTED,EXACT,SPECIES,london31May2023
1772940,Lepidoptera,Noctuidae,Euxoa,Euxoa tritici,Euxoa tritici,98,ACCEPTED,EXACT,SPECIES,london31May2023
4534542,Lepidoptera,Noctuidae,Fabula,Fabula zollikoferi,Fabula zollikoferi,99,ACCEPTED,EXACT,SPECIES,london31May2023
1785733,Lepidoptera,Noctuidae,Feltia,Feltia subgothica,Feltia subgothica,98,ACCEPTED,EXACT,SPECIES,london31May2023
7400814,Lepidoptera,Noctuidae,Feltia,Feltia subterranea,Feltia subterranea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787438,Lepidoptera,Noctuidae,Galgula,Galgula partita,Galgula partita,99,ACCEPTED,EXACT,SPECIES,london31May2023
9135821,Lepidoptera,Noctuidae,Globia,Globia algae,Globia algae,99,ACCEPTED,EXACT,SPECIES,london31May2023
8890502,Lepidoptera,Noctuidae,Globia,Globia sparganii,Globia sparganii,99,ACCEPTED,EXACT,SPECIES,london31May2023
1768308,Lepidoptera,Noctuidae,Gortyna,Gortyna borelii,Gortyna borelii,99,ACCEPTED,EXACT,SPECIES,london31May2023
1768341,Lepidoptera,Noctuidae,Gortyna,Gortyna flavago,Gortyna flavago,99,ACCEPTED,EXACT,SPECIES,london31May2023
1769645,Lepidoptera,Noctuidae,Graphania,Graphania dives,Graphania dives,99,ACCEPTED,EXACT,SPECIES,london31May2023
1791784,Lepidoptera,Noctuidae,Graphiphora,Graphiphora augur,Graphiphora augur,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533273,Lepidoptera,Noctuidae,Griposia,Griposia aprilina,Griposia aprilina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1761041,Lepidoptera,Noctuidae,Hada,Hada plebeja,Hada plebeja,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787751,Lepidoptera,Noctuidae,Hadena,Hadena albimacula,Hadena albimacula,98,ACCEPTED,EXACT,SPECIES,london31May2023
1787859,Lepidoptera,Noctuidae,Hadena,Hadena bicruris,Hadena bicruris,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787697,Lepidoptera,Noctuidae,Hadena,Hadena caesia,Hadena caesia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787590,Lepidoptera,Noctuidae,Hadena,Hadena compta,Hadena compta,98,ACCEPTED,EXACT,SPECIES,london31May2023
1787770,Lepidoptera,Noctuidae,Hadena,Hadena confusa,Hadena confusa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787631,Lepidoptera,Noctuidae,Hadena,Hadena irregularis,Hadena irregularis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787610,Lepidoptera,Noctuidae,Hadena,Hadena perplexa,Hadena perplexa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789086,Lepidoptera,Noctuidae,Hecatera,Hecatera bicolorata,Hecatera bicolorata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789076,Lepidoptera,Noctuidae,Hecatera,Hecatera dysodea,Hecatera dysodea,99,ACCEPTED,EXACT,SPECIES,london31May2023
8108800,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa armigera,Helicoverpa armigera,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534676,Lepidoptera,Noctuidae,Heliothis,Heliothis maritima,Heliothis maritima,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534675,Lepidoptera,Noctuidae,Heliothis,Heliothis nubigera,Heliothis nubigera,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534681,Lepidoptera,Noctuidae,Heliothis,Heliothis peltigera,Heliothis peltigera,98,ACCEPTED,EXACT,SPECIES,london31May2023
4534686,Lepidoptera,Noctuidae,Heliothis,Heliothis viriplaca,Heliothis viriplaca,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534389,Lepidoptera,Noctuidae,Helotropha,Helotropha leucostigma,Helotropha leucostigma,99,ACCEPTED,EXACT,SPECIES,london31May2023
1784853,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina ambigua,Hoplodrina ambigua,98,ACCEPTED,EXACT,SPECIES,london31May2023
1784826,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina blanda,Hoplodrina blanda,98,ACCEPTED,EXACT,SPECIES,london31May2023
4534290,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina octogenaria,Hoplodrina octogenaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1784824,Lepidoptera,Noctuidae,Hoplodrina,Hoplodrina superstes,Hoplodrina superstes,99,ACCEPTED,EXACT,SPECIES,london31May2023
1796678,Lepidoptera,Noctuidae,Hydraecia,Hydraecia micacea,Hydraecia micacea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1796643,Lepidoptera,Noctuidae,Hydraecia,Hydraecia osseola,Hydraecia osseola,99,ACCEPTED,EXACT,SPECIES,london31May2023
1796666,Lepidoptera,Noctuidae,Hydraecia,Hydraecia petasitis,Hydraecia petasitis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798372,Lepidoptera,Noctuidae,Hyppa,Hyppa rectilinea,Hyppa rectilinea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1782615,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha retusa,Ipimorpha retusa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1782627,Lepidoptera,Noctuidae,Ipimorpha,Ipimorpha subtusa,Ipimorpha subtusa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1792645,Lepidoptera,Noctuidae,Jodia,Jodia croceago,Jodia croceago,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533947,Lepidoptera,Noctuidae,Lacanobia,Lacanobia blenna,Lacanobia blenna,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759055,Lepidoptera,Noctuidae,Lacanobia,Lacanobia contigua,Lacanobia contigua,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759083,Lepidoptera,Noctuidae,Lacanobia,Lacanobia oleracea,Lacanobia oleracea,99,ACCEPTED,EXACT,SPECIES,london31May2023
7972792,Lepidoptera,Noctuidae,Lacanobia,Lacanobia splendens,Lacanobia splendens,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533952,Lepidoptera,Noctuidae,Lacanobia,Lacanobia suasa,Lacanobia suasa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759069,Lepidoptera,Noctuidae,Lacanobia,Lacanobia thalassina,Lacanobia thalassina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759079,Lepidoptera,Noctuidae,Lacanobia,Lacanobia w-latinum,Lacanobia w-latinum,98,ACCEPTED,EXACT,SPECIES,london31May2023
1799900,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia laudabilis,Lacinipolia laudabilis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1799870,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia renigera,Lacinipolia renigera,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534533,Lepidoptera,Noctuidae,Lateroligia,Lateroligia ophiogramma,Lateroligia ophiogramma,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534458,Lepidoptera,Noctuidae,Lenisa,Lenisa geminipuncta,Lenisa geminipuncta,99,ACCEPTED,EXACT,SPECIES,london31May2023
10312073,Lepidoptera,Noctuidae,Agrochola,Leptologia lota,Leptologia lota,98,DOUBTFUL,EXACT,SPECIES,london31May2023
10068024,Lepidoptera,Noctuidae,Agrochola,Leptologia macilenta,Leptologia macilenta,98,DOUBTFUL,EXACT,SPECIES,london31May2023
5111574,Lepidoptera,Noctuidae,Leucania,Leucania comma,Leucania comma,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772222,Lepidoptera,Noctuidae,Leucania,Leucania loreyi,Leucania loreyi,99,ACCEPTED,EXACT,SPECIES,london31May2023
8253467,Lepidoptera,Noctuidae,Leucania,Leucania obsoleta,Leucania obsoleta,99,ACCEPTED,EXACT,SPECIES,london31May2023
5111481,Lepidoptera,Noctuidae,Leucania,Leucania putrescens,Leucania putrescens,99,ACCEPTED,EXACT,SPECIES,london31May2023
1775329,Lepidoptera,Noctuidae,Leucochlaena,Leucochlaena oditis,Leucochlaena oditis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759620,Lepidoptera,Noctuidae,Lithophane,Lithophane consocia,Lithophane consocia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759661,Lepidoptera,Noctuidae,Lithophane,Lithophane furcifera,Lithophane furcifera,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759686,Lepidoptera,Noctuidae,Lithophane,Lithophane lamda,Lithophane lamda,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759673,Lepidoptera,Noctuidae,Lithophane,Lithophane leautieri,Lithophane leautieri,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759668,Lepidoptera,Noctuidae,Lithophane,Lithophane ornitopus,Lithophane ornitopus,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759597,Lepidoptera,Noctuidae,Lithophane,Lithophane semibrunnea,Lithophane semibrunnea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1759667,Lepidoptera,Noctuidae,Lithophane,Lithophane socia,Lithophane socia,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534538,Lepidoptera,Noctuidae,Litoligia,Litoligia literosa,Litoligia literosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534398,Lepidoptera,Noctuidae,Longalatedes,Longalatedes elymi,Longalatedes elymi,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770353,Lepidoptera,Noctuidae,Luperina,Luperina dumerilii,Luperina dumerilii,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770322,Lepidoptera,Noctuidae,Luperina,Luperina nickerlii,Luperina nickerlii,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770307,Lepidoptera,Noctuidae,Luperina,Luperina testacea,Luperina testacea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1794590,Lepidoptera,Noctuidae,Lycophotia,Lycophotia porphyrea,Lycophotia porphyrea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1768117,Lepidoptera,Noctuidae,Macdunnoughia,Macdunnoughia confusa,Macdunnoughia confusa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1788522,Lepidoptera,Noctuidae,Mamestra,Mamestra brassicae,Mamestra brassicae,99,ACCEPTED,EXACT,SPECIES,london31May2023
8729319,Lepidoptera,Noctuidae,Megalographa,Megalographa biloba,Megalographa biloba,99,ACCEPTED,EXACT,SPECIES,london31May2023
1783971,Lepidoptera,Noctuidae,Meganephria,Meganephria bimaculosa,Meganephria bimaculosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1765767,Lepidoptera,Noctuidae,Melanchra,Melanchra persicariae,Melanchra persicariae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1788425,Lepidoptera,Noctuidae,Mesapamea,Mesapamea didyma,Mesapamea secalis,99,SYNONYM,EXACT,SPECIES,london31May2023
1788425,Lepidoptera,Noctuidae,Mesapamea,Mesapamea secalis,Mesapamea secalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1787417,Lepidoptera,Noctuidae,Mesogona,Mesogona acetosellae,Mesogona acetosellae,98,ACCEPTED,EXACT,SPECIES,london31May2023
1760104,Lepidoptera,Noctuidae,Mesoligia,Mesoligia furuncula,Mesoligia furuncula,98,ACCEPTED,EXACT,SPECIES,london31May2023
4533347,Lepidoptera,Noctuidae,Mniotype,Mniotype adusta,Mniotype adusta,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533360,Lepidoptera,Noctuidae,Mniotype,Mniotype satura,Mniotype satura,98,ACCEPTED,EXACT,SPECIES,london31May2023
4533345,Lepidoptera,Noctuidae,Mniotype,Mniotype solieri,Mniotype solieri,99,ACCEPTED,EXACT,SPECIES,london31May2023
1800004,Lepidoptera,Noctuidae,Moma,Moma alpium,Moma alpium,99,ACCEPTED,EXACT,SPECIES,london31May2023
1761735,Lepidoptera,Noctuidae,Mormo,Mormo maura,Mormo maura,98,ACCEPTED,EXACT,SPECIES,london31May2023
5772178,Lepidoptera,Noctuidae,Mythimna,Mythimna albipuncta,Mythimna albipuncta,98,ACCEPTED,EXACT,SPECIES,london31May2023
5111360,Lepidoptera,Noctuidae,Leucania,Mythimna commoides,Leucania commoides,99,SYNONYM,EXACT,SPECIES,london31May2023
5772199,Lepidoptera,Noctuidae,Mythimna,Mythimna conigera,Mythimna conigera,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772176,Lepidoptera,Noctuidae,Mythimna,Mythimna ferrago,Mythimna ferrago,98,ACCEPTED,EXACT,SPECIES,london31May2023
5772210,Lepidoptera,Noctuidae,Mythimna,Mythimna impura,Mythimna impura,98,ACCEPTED,EXACT,SPECIES,london31May2023
5772172,Lepidoptera,Noctuidae,Mythimna,Mythimna l-album,Mythimna l-album,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772180,Lepidoptera,Noctuidae,Mythimna,Mythimna litoralis,Mythimna litoralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772196,Lepidoptera,Noctuidae,Mythimna,Mythimna pallens,Mythimna pallens,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772202,Lepidoptera,Noctuidae,Mythimna,Mythimna pudorina,Mythimna pudorina,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772205,Lepidoptera,Noctuidae,Mythimna,Mythimna straminea,Mythimna straminea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1767655,Lepidoptera,Noctuidae,Mythimna,Mythimna turca,Mythimna turca,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772169,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta,Mythimna unipuncta,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772206,Lepidoptera,Noctuidae,Mythimna,Mythimna vitellina,Mythimna vitellina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1779334,Lepidoptera,Noctuidae,Naenia,Naenia typica,Naenia typica,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789730,Lepidoptera,Noctuidae,Noctua,Noctua comes,Noctua comes,98,ACCEPTED,EXACT,SPECIES,london31May2023
1789745,Lepidoptera,Noctuidae,Noctua,Noctua fimbriata,Noctua fimbriata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789694,Lepidoptera,Noctuidae,Noctua,Noctua interjecta,Noctua interjecta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789785,Lepidoptera,Noctuidae,Noctua,Noctua janthe,Noctua janthe,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789783,Lepidoptera,Noctuidae,Noctua,Noctua janthina,Noctua janthina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789755,Lepidoptera,Noctuidae,Noctua,Noctua orbona,Noctua orbona,98,ACCEPTED,EXACT,SPECIES,london31May2023
1789695,Lepidoptera,Noctuidae,Noctua,Noctua pronuba,Noctua pronuba,98,ACCEPTED,EXACT,SPECIES,london31May2023
5110644,Lepidoptera,Noctuidae,Nonagria,Nonagria typhae,Nonagria typhae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770416,Lepidoptera,Noctuidae,Ochropleura,Ochropleura leucogaster,Ochropleura leucogaster,99,ACCEPTED,EXACT,SPECIES,london31May2023
1770477,Lepidoptera,Noctuidae,Ochropleura,Ochropleura plecta,Ochropleura plecta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1766510,Lepidoptera,Noctuidae,Oligia,Oligia fasciuncula,Oligia fasciuncula,98,ACCEPTED,EXACT,SPECIES,london31May2023
1766410,Lepidoptera,Noctuidae,Oligia,Oligia latruncula,Oligia latruncula,98,ACCEPTED,EXACT,SPECIES,london31May2023
7895336,Lepidoptera,Noctuidae,Oligia,Oligia strigilis,Oligia strigilis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1766418,Lepidoptera,Noctuidae,Oligia,Oligia versicolor,Oligia versicolor,98,ACCEPTED,EXACT,SPECIES,london31May2023
5110818,Lepidoptera,Noctuidae,Oria,Oria musculosa,Oria musculosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798984,Lepidoptera,Noctuidae,Orthosia,Orthosia cerasi,Orthosia cerasi,99,ACCEPTED,EXACT,SPECIES,london31May2023
-1,Lepidoptera,Noctuidae,Orthosia,Orthosia cruda,NotAvail,98,ACCEPTED,HIGHERRANK,GENUS,london31May2023
1798974,Lepidoptera,Noctuidae,Orthosia,Orthosia gothica,Orthosia gothica,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798916,Lepidoptera,Noctuidae,Orthosia,Orthosia gracilis,Orthosia gracilis,98,ACCEPTED,EXACT,SPECIES,london31May2023
1799135,Lepidoptera,Noctuidae,Orthosia,Orthosia incerta,Orthosia incerta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1799132,Lepidoptera,Noctuidae,Orthosia,Orthosia miniosa,Orthosia miniosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798931,Lepidoptera,Noctuidae,Orthosia,Orthosia opima,Orthosia opima,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798971,Lepidoptera,Noctuidae,Orthosia,Orthosia populeti,Orthosia populeti,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534461,Lepidoptera,Noctuidae,Pabulatrix,Pabulatrix pabulatricula,Pabulatrix pabulatricula,99,ACCEPTED,EXACT,SPECIES,london31May2023
7869346,Lepidoptera,Noctuidae,Pachetra,Pachetra sagittigera,Pachetra sagittigera,99,ACCEPTED,EXACT,SPECIES,london31May2023
1799799,Lepidoptera,Noctuidae,Panemeria,Panemeria tenebrata,Panemeria tenebrata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1793877,Lepidoptera,Noctuidae,Panolis,Panolis flammea,Panolis flammea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1788917,Lepidoptera,Noctuidae,Papestra,Papestra biren,Papestra biren,99,ACCEPTED,EXACT,SPECIES,london31May2023
1796217,Lepidoptera,Noctuidae,Parastichtis,Parastichtis suspecta,Parastichtis suspecta,98,ACCEPTED,EXACT,SPECIES,london31May2023
1792996,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,Peridroma saucia,99,ACCEPTED,EXACT,SPECIES,london31May2023
11136655,Lepidoptera,Noctuidae,Perigea,Perigea capensis,Perigea capensis,99,ACCEPTED,EXACT,SPECIES,london31May2023
6097260,Lepidoptera,Noctuidae,Periphanes,Periphanes delphinii,Periphanes delphinii,98,ACCEPTED,EXACT,SPECIES,london31May2023
1782560,Lepidoptera,Noctuidae,Phlogophora,Phlogophora meticulosa,Phlogophora meticulosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1792379,Lepidoptera,Noctuidae,Photedes,Photedes captiuncula,Photedes captiuncula,99,ACCEPTED,EXACT,SPECIES,london31May2023
1792335,Lepidoptera,Noctuidae,Photedes,Photedes extrema,Photedes extrema,98,ACCEPTED,EXACT,SPECIES,london31May2023
1792377,Lepidoptera,Noctuidae,Photedes,Photedes fluxa,Photedes fluxa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1792383,Lepidoptera,Noctuidae,Photedes,Photedes minima,Photedes minima,99,ACCEPTED,EXACT,SPECIES,london31May2023
1792390,Lepidoptera,Noctuidae,Photedes,Photedes morrisii,Photedes morrisii,99,ACCEPTED,EXACT,SPECIES,london31May2023
1772179,Lepidoptera,Noctuidae,Plusia,Plusia festucae,Plusia festucae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1772169,Lepidoptera,Noctuidae,Plusia,Plusia putnami,Plusia putnami,99,ACCEPTED,EXACT,SPECIES,london31May2023
1776371,Lepidoptera,Noctuidae,Polia,Polia bombycina,Polia bombycina,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772446,Lepidoptera,Noctuidae,Polia,Polia hepatica,Polia hepatica,99,ACCEPTED,EXACT,SPECIES,london31May2023
1776330,Lepidoptera,Noctuidae,Polia,Polia nebulosa,Polia nebulosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1783855,Lepidoptera,Noctuidae,Polychrysia,Polychrysia moneta,Polychrysia moneta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1780926,Lepidoptera,Noctuidae,Polymixis,Polymixis flavicincta,Polymixis flavicincta,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533285,Lepidoptera,Noctuidae,Polymixis,Polymixis lichenea,Polymixis lichenea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1780954,Lepidoptera,Noctuidae,Polymixis,Polymixis xanthomista,Polymixis xanthomista,99,ACCEPTED,EXACT,SPECIES,london31May2023
1784359,Lepidoptera,Noctuidae,Polyphaenis,Polyphaenis sericata,Polyphaenis sericata,98,ACCEPTED,EXACT,SPECIES,london31May2023
4534403,Lepidoptera,Noctuidae,Protarchanara,Protarchanara brevilinea,Protarchanara brevilinea,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532890,Lepidoptera,Noctuidae,Deltote,Protodeltote pygarga,Deltote pygarga,99,SYNONYM,EXACT,SPECIES,london31May2023
1762608,Lepidoptera,Noctuidae,Protolampra,Protolampra sobrina,Protolampra sobrina,99,ACCEPTED,EXACT,SPECIES,london31May2023
1767511,Lepidoptera,Noctuidae,Protoschinia,Protoschinia scutosa,Protoschinia scutosa,98,ACCEPTED,EXACT,SPECIES,london31May2023
1774959,Lepidoptera,Noctuidae,Pseudenargia,Pseudenargia ulicis,Pseudenargia ulicis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1799701,Lepidoptera,Noctuidae,Pseudeustrotia,Pseudeustrotia candidula,Pseudeustrotia candidula,99,ACCEPTED,EXACT,SPECIES,london31May2023
5109438,Lepidoptera,Noctuidae,Acontia,Pseudoplusia includens,Acontia margaritata,99,SYNONYM,EXACT,SPECIES,london31May2023
1779641,Lepidoptera,Noctuidae,Pyrrhia,Pyrrhia umbra,Pyrrhia umbra,99,ACCEPTED,EXACT,SPECIES,london31May2023
5108957,Lepidoptera,Noctuidae,Raphia,Raphia frater,Raphia frater,99,ACCEPTED,EXACT,SPECIES,london31May2023
8105817,Lepidoptera,Noctuidae,Rhizedra,Rhizedra lutosa,Rhizedra lutosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1790651,Lepidoptera,Noctuidae,Rhyacia,Rhyacia lucipeta,Rhyacia lucipeta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1790625,Lepidoptera,Noctuidae,Rhyacia,Rhyacia simulans,Rhyacia simulans,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534299,Lepidoptera,Noctuidae,Charanyca,Rusina ferruginea,Charanyca ferruginea,99,SYNONYM,EXACT,SPECIES,london31May2023
9474256,Lepidoptera,Noctuidae,Schinia,Schinia rivulosa,Schinia rivulosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1776207,Lepidoptera,Noctuidae,Scotochrosta,Scotochrosta pulla,Scotochrosta pulla,98,ACCEPTED,EXACT,SPECIES,london31May2023
1770573,Lepidoptera,Noctuidae,Sedina,Sedina buettneri,Sedina buettneri,99,ACCEPTED,EXACT,SPECIES,london31May2023
1778127,Lepidoptera,Noctuidae,Senta,Senta flammea,Senta flammea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1762383,Lepidoptera,Noctuidae,Sesamia,Sesamia nonagrioides,Sesamia nonagrioides,99,ACCEPTED,EXACT,SPECIES,london31May2023
7537451,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia caninae,Shargacucullia caninae,99,ACCEPTED,EXACT,SPECIES,london31May2023
8116389,Lepidoptera,Noctuidae,Shargacucullia,Shargacucullia prenanthis,Shargacucullia prenanthis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534057,Lepidoptera,Noctuidae,Sideridis,Sideridis reticulata,Sideridis reticulata,98,ACCEPTED,EXACT,SPECIES,london31May2023
4534052,Lepidoptera,Noctuidae,Sideridis,Sideridis rivularis,Sideridis rivularis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4534046,Lepidoptera,Noctuidae,Sideridis,Sideridis turbida,Sideridis turbida,99,ACCEPTED,EXACT,SPECIES,london31May2023
1762244,Lepidoptera,Noctuidae,Simyra,Simyra albovenosa,Simyra albovenosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1774347,Lepidoptera,Noctuidae,Spaelotis,Spaelotis ravida,Spaelotis ravida,99,ACCEPTED,EXACT,SPECIES,london31May2023
5109843,Lepidoptera,Noctuidae,Spodoptera,Spodoptera cilium,Spodoptera cilium,99,ACCEPTED,EXACT,SPECIES,london31May2023
5109850,Lepidoptera,Noctuidae,Spodoptera,Spodoptera eridania,Spodoptera eridania,99,ACCEPTED,EXACT,SPECIES,london31May2023
8352161,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua,Spodoptera exigua,99,ACCEPTED,EXACT,SPECIES,london31May2023
5109931,Lepidoptera,Noctuidae,Spodoptera,Spodoptera littoralis,Spodoptera littoralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5109882,Lepidoptera,Noctuidae,Spodoptera,Spodoptera litura,Spodoptera litura,99,ACCEPTED,EXACT,SPECIES,london31May2023
1778517,Lepidoptera,Noctuidae,Standfussiana,Standfussiana lucernea,Standfussiana lucernea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1789481,Lepidoptera,Noctuidae,Stilbia,Stilbia anomala,Stilbia anomala,98,ACCEPTED,EXACT,SPECIES,london31May2023
1782777,Lepidoptera,Noctuidae,Acronicta,Subacronicta megacephala,Acronicta megacephala,99,SYNONYM,EXACT,SPECIES,london31May2023
10638451,Lepidoptera,Noctuidae,Sunira,Sunira circellaris,Sunira circellaris,99,ACCEPTED,EXACT,SPECIES,london31May2023
8292872,Lepidoptera,Noctuidae,Syngrapha,Syngrapha interrogationis,Syngrapha interrogationis,98,ACCEPTED,EXACT,SPECIES,london31May2023
1766086,Lepidoptera,Noctuidae,Synthymia,Synthymia fixa,Synthymia fixa,99,ACCEPTED,EXACT,SPECIES,london31May2023
5110213,Lepidoptera,Noctuidae,Thalpophila,Thalpophila matura,Thalpophila matura,98,ACCEPTED,EXACT,SPECIES,london31May2023
1771531,Lepidoptera,Noctuidae,Tholera,Tholera cespitis,Tholera cespitis,99,ACCEPTED,EXACT,SPECIES,london31May2023
